state,date,race_eth,case_rate
Hawaii,2/3/2021,Black,1879.433941
Hawaii,2/3/2021,Asian,1031.499901
Hawaii,2/3/2021,AIAN,0
Hawaii,2/3/2021,Hispanic,0
Hawaii,2/7/2021,NHPI,2087.963785
Hawaii,2/7/2021,White,970.0742356
Hawaii,2/7/2021,Black,1879.433941
Hawaii,2/7/2021,Asian,1031.499901
Hawaii,2/7/2021,AIAN,0
Hawaii,2/7/2021,Hispanic,0
Hawaii,2/10/2021,NHPI,2134.72606
Hawaii,2/10/2021,White,1002.8985
Hawaii,2/10/2021,Black,1998.291424
Hawaii,2/10/2021,Asian,1059.062542
Hawaii,2/10/2021,AIAN,0
Hawaii,2/10/2021,Hispanic,0
Hawaii,2/14/2021,NHPI,2134.72606
Hawaii,2/14/2021,White,1002.8985
Hawaii,2/14/2021,Black,1998.291424
Hawaii,2/14/2021,Asian,1059.062542
Hawaii,2/14/2021,AIAN,0
Hawaii,2/14/2021,Hispanic,0
Hawaii,2/17/2021,NHPI,2166.276512
Hawaii,2/17/2021,White,1027.223624
Hawaii,2/17/2021,Black,2083.720239
Hawaii,2/17/2021,Asian,1076.950878
Hawaii,2/17/2021,AIAN,0
Hawaii,2/17/2021,Hispanic,0
Hawaii,2/21/2021,NHPI,2166.276512
Hawaii,2/21/2021,White,1027.223624
Hawaii,2/21/2021,Black,2083.720239
Hawaii,2/21/2021,Asian,1076.950878
Hawaii,2/21/2021,AIAN,0
Hawaii,2/21/2021,Hispanic,0
Hawaii,2/24/2021,NHPI,2201.207368
Hawaii,2/24/2021,White,1039.532723
Hawaii,2/24/2021,Black,2102.291721
Hawaii,2/24/2021,Asian,1088.267989
Hawaii,2/24/2021,AIAN,0
Hawaii,2/24/2021,Hispanic,0
Hawaii,2/28/2021,NHPI,2201.207368
Hawaii,2/28/2021,White,1039.532723
Hawaii,2/28/2021,Black,2102.291721
Hawaii,2/28/2021,Asian,1088.267989
Hawaii,2/28/2021,AIAN,0
Hawaii,2/28/2021,Hispanic,0
Hawaii,3/3/2021,NHPI,2255.857257
Hawaii,3/3/2021,White,1068.547028
Hawaii,3/3/2021,Black,2154.291869
Hawaii,3/3/2021,Asian,1107.616598
Hawaii,3/3/2021,AIAN,0
Hawaii,3/3/2021,Hispanic,0
Hawaii,3/7/2021,NHPI,2255.857257
Hawaii,3/7/2021,White,1068.547028
Hawaii,3/7/2021,Black,2154.291869
Hawaii,3/7/2021,Asian,1107.616598
Hawaii,3/7/2021,AIAN,0
Hawaii,3/7/2021,Hispanic,0
Hawaii,4/3/2021,NHPI,2360.649827
Hawaii,4/3/2021,White,1153.8315
Hawaii,4/3/2021,Black,2276.863648
Hawaii,4/3/2021,Asian,1192.49493
Hawaii,4/3/2021,AIAN,0
Hawaii,4/3/2021,Hispanic,0
Hawaii,4/21/2021,NHPI,2397.834287
Hawaii,4/21/2021,White,1189.293428
Hawaii,4/21/2021,Black,2295.43513
Hawaii,4/21/2021,Asian,1230.096944
Hawaii,4/21/2021,AIAN,0
Hawaii,4/21/2021,Hispanic,0
Hawaii,4/29/2021,NHPI,2397.834287
Hawaii,4/29/2021,White,1189.293428
Hawaii,4/29/2021,Black,2295.43513
Hawaii,4/29/2021,Asian,1230.096944
Hawaii,4/29/2021,AIAN,0
Hawaii,4/29/2021,Hispanic,0
Hawaii,5/7/2021,NHPI,2584.319989
Hawaii,5/7/2021,White,1274.5779
Hawaii,5/7/2021,Black,2566.578762
Hawaii,5/7/2021,Asian,1341.625247
Hawaii,5/7/2021,AIAN,0
Hawaii,5/7/2021,Hispanic,0
Hawaii,5/14/2021,NHPI,2630.237164
Hawaii,5/14/2021,White,1294.799992
Hawaii,5/14/2021,Black,2618.57891
Hawaii,5/14/2021,Asian,1364.442003
Hawaii,5/14/2021,AIAN,0
Hawaii,5/14/2021,Hispanic,0
